Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming,sentiment
2024-12-22 13:52:36,Farhah Una,1,setiap mau buka rekening pasti suruh verivikasi.udh gitu ga cukup sekali hari berkali kali ngirim SMS.baru di konfirmasi.aplikasi nya jelek jangan di unduh jelek banget.telpon Cust service nya aja ga mau ngangkat,setiap mau buka rekening pasti suruh verivikasiudh gitu ga cukup sekali hari berkali kali ngirim SMSbaru di konfirmasiaplikasi nya jelek jangan di unduh jelek bangettelpon Cust service nya aja ga mau ngangkat,setiap mau buka rekening pasti suruh verivikasiudh gitu ga cukup sekali hari berkali kali ngirim smsbaru di konfirmasiaplikasi nya jelek jangan di unduh jelek bangettelpon cust service nya aja ga mau ngangkat,setiap mau buka rekening pasti suruh verivikasiudh begitu tidak cukup sekali hari berkali kali mengirim smsbaru di konfirmasiaplikasi ya jelek jangan di unduh jelek bangettelpon cust service ya saja tidak mau ngangkat,"['setiap', 'mau', 'buka', 'rekening', 'pasti', 'suruh', 'verivikasiudh', 'begitu', 'tidak', 'cukup', 'sekali', 'hari', 'berkali', 'kali', 'mengirim', 'smsbaru', 'di', 'konfirmasiaplikasi', 'ya', 'jelek', 'jangan', 'di', 'unduh', 'jelek', 'bangettelpon', 'cust', 'service', 'ya', 'saja', 'tidak', 'mau', 'ngangkat']","['buka', 'rekening', 'suruh', 'verivikasiudh', 'berkali', 'kali', 'mengirim', 'smsbaru', 'konfirmasiaplikasi', 'ya', 'jelek', 'unduh', 'jelek', 'bangettelpon', 'cust', 'service', 'ya', 'ngangkat']",buka rekening suruh verivikasiudh kali kali kirim smsbaru konfirmasiaplikasi ya jelek unduh jelek bangettelpon cust service ya ngangkat,Negatif
2024-12-22 12:16:06,Ya kup,3,Yg terbaik buat q,Yg terbaik buat q,yg terbaik buat q,yang terbaik buat ku,"['yang', 'terbaik', 'buat', 'ku']","['terbaik', 'ku']",baik ku,Positif
2024-12-22 11:55:54,Sya Kia,2,Kenapa ga bisa login bca koneksi terputus terus pdhl wifi bagus,Kenapa ga bisa login bca koneksi terputus terus pdhl wifi bagus,kenapa ga bisa login bca koneksi terputus terus pdhl wifi bagus,kenapa tidak bisa login baca koneksi terputus terus padahal wifi bagus,"['kenapa', 'tidak', 'bisa', 'login', 'baca', 'koneksi', 'terputus', 'terus', 'padahal', 'wifi', 'bagus']","['login', 'baca', 'koneksi', 'terputus', 'wifi', 'bagus']",login baca koneksi putus wifi bagus,Negatif
2024-12-22 11:49:16,Ray Ipan,1,"ribet bangen anjim,,, kalo emg gk bisa bilang dari awal berbelit belit, ngabisin pulsa,, kagak efektif banget gunanya halo BCA",ribet bangen anjim kalo emg gk bisa bilang dari awal berbelit belit ngabisin pulsa kagak efektif banget gunanya halo BCA,ribet bangen anjim kalo emg gk bisa bilang dari awal berbelit belit ngabisin pulsa kagak efektif banget gunanya halo bca,ribet bangen anjim kalau memang tidak bisa bilang dari awal berbelit belit ngabisin pulsa kagak efektif banget gunanya halo baca,"['ribet', 'bangen', 'anjim', 'kalau', 'memang', 'tidak', 'bisa', 'bilang', 'dari', 'awal', 'berbelit', 'belit', 'ngabisin', 'pulsa', 'kagak', 'efektif', 'banget', 'gunanya', 'halo', 'baca']","['ribet', 'bangen', 'anjim', 'bilang', 'berbelit', 'belit', 'ngabisin', 'pulsa', 'kagak', 'efektif', 'banget', 'gunanya', 'halo', 'baca']",ribet bangen anjim bilang belit belit ngabisin pulsa kagak efektif banget guna halo baca,Negatif
2024-12-22 11:48:49,Bejolah Lah,3,Jadi sering gangguan,Jadi sering gangguan,jadi sering gangguan,jadi sering gangguan,"['jadi', 'sering', 'gangguan']",['gangguan'],ganggu,Positif
2024-12-22 11:24:36,Dwi Chandra,3,Susah,Susah,susah,susah,['susah'],['susah'],susah,Positif
2024-12-22 10:04:06,Daniel Christian,1,"Aplikasi apaan ini daftar mbanking , tinggal dklik lanjutkan , ga bisa2 tunggu lampu indikator berwarna hijau tapi ga hujau2 , buang pulsa sia2 doang , sampah",Aplikasi apaan ini daftar mbanking  tinggal dklik lanjutkan  ga bisa tunggu lampu indikator berwarna hijau tapi ga hujau  buang pulsa sia doang  sampah,aplikasi apaan ini daftar mbanking  tinggal dklik lanjutkan  ga bisa tunggu lampu indikator berwarna hijau tapi ga hujau  buang pulsa sia doang  sampah,aplikasi apaan ini daftar mbanking tinggal dklik lanjutkan tidak bisa tunggu lampu indikator berwarna hijau tapi tidak hujau buang pulsa sia doang sampah,"['aplikasi', 'apaan', 'ini', 'daftar', 'mbanking', 'tinggal', 'dklik', 'lanjutkan', 'tidak', 'bisa', 'tunggu', 'lampu', 'indikator', 'berwarna', 'hijau', 'tapi', 'tidak', 'hujau', 'buang', 'pulsa', 'sia', 'doang', 'sampah']","['aplikasi', 'daftar', 'mbanking', 'tinggal', 'dklik', 'lanjutkan', 'tunggu', 'lampu', 'indikator', 'berwarna', 'hijau', 'hujau', 'buang', 'pulsa', 'sia', 'doang', 'sampah']",aplikasi daftar mbanking tinggal dklik lanjut tunggu lampu indikator warna hijau hujau buang pulsa sia doang sampah,Negatif
2024-12-22 09:46:30,dwicahya record,1,Sangat buruk saya masuk dengan perangkat yang sama nomor juga sama. setelah hard reset malah ke deteksi maling atm di blokir ee,Sangat buruk saya masuk dengan perangkat yang sama nomor juga sama setelah hard reset malah ke deteksi maling atm di blokir ee,sangat buruk saya masuk dengan perangkat yang sama nomor juga sama setelah hard reset malah ke deteksi maling atm di blokir ee,sangat buruk saya masuk dengan perangkat yang sama nomor juga sama setelah hard reset malah ke deteksi maling atm di blokir ee,"['sangat', 'buruk', 'saya', 'masuk', 'dengan', 'perangkat', 'yang', 'sama', 'nomor', 'juga', 'sama', 'setelah', 'hard', 'reset', 'malah', 'ke', 'deteksi', 'maling', 'atm', 'di', 'blokir', 'ee']","['buruk', 'masuk', 'perangkat', 'nomor', 'hard', 'reset', 'deteksi', 'maling', 'atm', 'blokir', 'ee']",buruk masuk perangkat nomor hard reset deteksi maling atm blokir ee,Negatif
2024-12-22 09:35:39,OBOY,1,Sering error!!!!,Sering error,sering error,sering error,"['sering', 'error']",['error'],error,Negatif
2024-12-22 09:26:57,Jaimin Nurjeha,3,"Saya mau bertanya,,,Saya pengguna m.bangking sejak lama justru blm tahu kali ini saya menggunakan hp versi Oppo F1S,,,ternyata hp tipe ini tidak kampotable ,,,yg saya mau tanyakan apa gk ada cara agar bisa mendawnload dari hp Oppo f1S",Saya mau bertanyaSaya pengguna mbangking sejak lama justru blm tahu kali ini saya menggunakan hp versi Oppo FSternyata hp tipe ini tidak kampotable yg saya mau tanyakan apa gk ada cara agar bisa mendawnload dari hp Oppo fS,saya mau bertanyasaya pengguna mbangking sejak lama justru blm tahu kali ini saya menggunakan hp versi oppo fsternyata hp tipe ini tidak kampotable yg saya mau tanyakan apa gk ada cara agar bisa mendawnload dari hp oppo fs,saya mau bertanyasaya pengguna mbangking sejak lama justru belum tahu kali ini saya menggunakan hp versi oppo fsternyata hp tipe ini tidak kampotable yang saya mau tanyakan apa tidak ada cara agar bisa mendawnload dari hp oppo fs,"['saya', 'mau', 'bertanyasaya', 'pengguna', 'mbangking', 'sejak', 'lama', 'justru', 'belum', 'tahu', 'kali', 'ini', 'saya', 'menggunakan', 'hp', 'versi', 'oppo', 'fsternyata', 'hp', 'tipe', 'ini', 'tidak', 'kampotable', 'yang', 'saya', 'mau', 'tanyakan', 'apa', 'tidak', 'ada', 'cara', 'agar', 'bisa', 'mendawnload', 'dari', 'hp', 'oppo', 'fs']","['bertanyasaya', 'pengguna', 'mbangking', 'kali', 'hp', 'versi', 'oppo', 'fsternyata', 'hp', 'tipe', 'kampotable', 'mendawnload', 'hp', 'oppo', 'fs']",bertanyasaya guna mbangking kali hp versi oppo fsternyata hp tipe kampotable mendawnload hp oppo fs,Negatif
2024-12-22 09:00:05,Free Channel,1,"PERINTAH ""SENDING"" LAMA SEKALI LOADING NYA!!!!!! -_-",PERINTAH SENDING LAMA SEKALI LOADING NYA ,perintah sending lama sekali loading nya ,perintah sending lama sekali loading ya,"['perintah', 'sending', 'lama', 'sekali', 'loading', 'ya']","['perintah', 'sending', 'loading', 'ya']",perintah sending loading ya,Positif
2024-12-22 08:28:18,Andri Herdiana,1,Ini knpa mau aktifin m banking udah beberapa kali kirim SMS sampai pulza habis 10 rbu.. tapi tetep aja gk bisa bisa....!!!,Ini knpa mau aktifin m banking udah beberapa kali kirim SMS sampai pulza habis  rbu tapi tetep aja gk bisa bisa,ini knpa mau aktifin m banking udah beberapa kali kirim sms sampai pulza habis  rbu tapi tetep aja gk bisa bisa,ini kenapa mau aktifin sama banking sudah beberapa kali kirim sms sampai pulza habis rbu tapi tetap saja tidak bisa bisa,"['ini', 'kenapa', 'mau', 'aktifin', 'sama', 'banking', 'sudah', 'beberapa', 'kali', 'kirim', 'sms', 'sampai', 'pulza', 'habis', 'rbu', 'tapi', 'tetap', 'saja', 'tidak', 'bisa', 'bisa']","['aktifin', 'banking', 'kali', 'kirim', 'sms', 'pulza', 'habis', 'rbu']",aktifin banking kali kirim sms pulza habis rbu,Positif
2024-12-22 07:42:55,Desy Uniwaly,3,"Mohon penjelasannya saldo Saya terpotong terus padahal tidak melakukan transaksi apapun biasa' saldo saya hbs, mohon penjelasannya",Mohon penjelasannya saldo Saya terpotong terus padahal tidak melakukan transaksi apapun biasa saldo saya hbs mohon penjelasannya,mohon penjelasannya saldo saya terpotong terus padahal tidak melakukan transaksi apapun biasa saldo saya hbs mohon penjelasannya,mohon penjelasannya saldo saya terpotong terus padahal tidak melakukan transaksi apapun biasa saldo saya habis mohon penjelasannya,"['mohon', 'penjelasannya', 'saldo', 'saya', 'terpotong', 'terus', 'padahal', 'tidak', 'melakukan', 'transaksi', 'apapun', 'biasa', 'saldo', 'saya', 'habis', 'mohon', 'penjelasannya']","['mohon', 'penjelasannya', 'saldo', 'terpotong', 'transaksi', 'apapun', 'saldo', 'habis', 'mohon', 'penjelasannya']",mohon jelas saldo potong transaksi apa saldo habis mohon jelas,Negatif
2024-12-22 06:24:44,Said Khair,1,"Susah banget sekarang mau masuknya,pake kode otp,udh gitu GK dikirmx pdhl ada pulsa,kocak kocak aplikasi nih makin hari",Susah banget sekarang mau masuknyapake kode otpudh gitu GK dikirmx pdhl ada pulsakocak kocak aplikasi nih makin hari,susah banget sekarang mau masuknyapake kode otpudh gitu gk dikirmx pdhl ada pulsakocak kocak aplikasi nih makin hari,susah banget sekarang mau masuknyapake kode otpudh begitu tidak dikirmx padahal ada pulsakocak kocak aplikasi nih makin hari,"['susah', 'banget', 'sekarang', 'mau', 'masuknyapake', 'kode', 'otpudh', 'begitu', 'tidak', 'dikirmx', 'padahal', 'ada', 'pulsakocak', 'kocak', 'aplikasi', 'nih', 'makin', 'hari']","['susah', 'banget', 'masuknyapake', 'kode', 'otpudh', 'dikirmx', 'pulsakocak', 'kocak', 'aplikasi', 'nih']",susah banget masuknyapake kode otpudh dikirmx pulsakocak kocak aplikasi nih,Negatif
2024-12-22 06:09:54,Hello Kitty,2,Ini kenapa ya saya gabisa buka BCA mobilenya padahal saya LG urgent tapi gabisa di pencet atau di buka layanan BCA mobilenya .tolong dong di perbaiki,Ini kenapa ya saya gabisa buka BCA mobilenya padahal saya LG urgent tapi gabisa di pencet atau di buka layanan BCA mobilenya tolong dong di perbaiki,ini kenapa ya saya gabisa buka bca mobilenya padahal saya lg urgent tapi gabisa di pencet atau di buka layanan bca mobilenya tolong dong di perbaiki,ini kenapa ya saya buka baca mobilenya padahal saya lagi urgent tapi di pencet atau di buka layanan baca mobilenya tolong dong di perbaiki,"['ini', 'kenapa', 'ya', 'saya', 'buka', 'baca', 'mobilenya', 'padahal', 'saya', 'lagi', 'urgent', 'tapi', 'di', 'pencet', 'atau', 'di', 'buka', 'layanan', 'baca', 'mobilenya', 'tolong', 'dong', 'di', 'perbaiki']","['ya', 'buka', 'baca', 'mobilenya', 'urgent', 'pencet', 'buka', 'layanan', 'baca', 'mobilenya', 'tolong', 'perbaiki']",ya buka baca mobilenya urgent pencet buka layan baca mobilenya tolong baik,Negatif
2024-12-22 05:33:25,Biston Tumanggor,5,Uang Saya,Uang Saya,uang saya,uang saya,"['uang', 'saya']",['uang'],uang,Positif
2024-12-22 04:14:00,Sofyan Cbs,5,"Sekarang bca admin nya naik ya,? 🙄",Sekarang bca admin nya naik ya ,sekarang bca admin nya naik ya ,sekarang baca admin ya naik ya,"['sekarang', 'baca', 'admin', 'ya', 'naik', 'ya']","['baca', 'admin', 'ya', 'ya']",baca admin ya ya,Positif
2024-12-22 01:50:54,Ramadhan Nur,1,"Kesal , disuruh tunggu untuk di hubungi cs tidak dijawab atau di anggkat call nya, mau nya apaaa ?",Kesal  disuruh tunggu untuk di hubungi cs tidak dijawab atau di anggkat call nya mau nya apaaa ,kesal  disuruh tunggu untuk di hubungi cs tidak dijawab atau di anggkat call nya mau nya apaaa ,kesal disuruh tunggu untuk di hubungi cs tidak dijawab atau di anggkat call ya mau ya apa,"['kesal', 'disuruh', 'tunggu', 'untuk', 'di', 'hubungi', 'cs', 'tidak', 'dijawab', 'atau', 'di', 'anggkat', 'call', 'ya', 'mau', 'ya', 'apa']","['kesal', 'disuruh', 'tunggu', 'hubungi', 'cs', 'anggkat', 'call', 'ya', 'ya']",kesal suruh tunggu hubung cs anggkat call ya ya,Negatif
2024-12-22 00:19:35,David Agustinus,1,"Buruk sekali, sya sampai harus ganti pin.sms berbayar lagi.karena tidak ada tanda untuk melihat apakah password yg dimasukkan benar atau tidak,semuanya disensor. Udah gitu,sya tidak bisa melihat saldo sya,tulisan transaksi tidak dapat dilakukan,OPO sya salah?????aplikasi bank paling gila",Buruk sekali sya sampai harus ganti pinsms berbayar lagikarena tidak ada tanda untuk melihat apakah password yg dimasukkan benar atau tidaksemuanya disensor Udah gitusya tidak bisa melihat saldo syatulisan transaksi tidak dapat dilakukanOPO sya salahaplikasi bank paling gila,buruk sekali sya sampai harus ganti pinsms berbayar lagikarena tidak ada tanda untuk melihat apakah password yg dimasukkan benar atau tidaksemuanya disensor udah gitusya tidak bisa melihat saldo syatulisan transaksi tidak dapat dilakukanopo sya salahaplikasi bank paling gila,buruk sekali saya sampai harus ganti pinsms berbayar lagikarena tidak ada tanda untuk melihat apakah password yang dimasukkan benar atau tidaksemuanya disensor sudah gitusya tidak bisa melihat saldo syatulisan transaksi tidak dapat dilakukanopo saya salahaplikasi bank paling gila,"['buruk', 'sekali', 'saya', 'sampai', 'harus', 'ganti', 'pinsms', 'berbayar', 'lagikarena', 'tidak', 'ada', 'tanda', 'untuk', 'melihat', 'apakah', 'password', 'yang', 'dimasukkan', 'benar', 'atau', 'tidaksemuanya', 'disensor', 'sudah', 'gitusya', 'tidak', 'bisa', 'melihat', 'saldo', 'syatulisan', 'transaksi', 'tidak', 'dapat', 'dilakukanopo', 'saya', 'salahaplikasi', 'bank', 'paling', 'gila']","['buruk', 'ganti', 'pinsms', 'berbayar', 'lagikarena', 'tanda', 'password', 'dimasukkan', 'tidaksemuanya', 'disensor', 'gitusya', 'saldo', 'syatulisan', 'transaksi', 'dilakukanopo', 'salahaplikasi', 'bank', 'gila']",buruk ganti pinsms bayar lagikarena tanda password masuk tidaksemuanya sensor gitusya saldo syatulisan transaksi dilakukanopo salahaplikasi bank gila,Negatif
2024-12-21 23:45:55,Hendri Setiawan,1,"Sinyal lancar ,, qo lampu indikator merah terus",Sinyal lancar  qo lampu indikator merah terus,sinyal lancar  qo lampu indikator merah terus,sinyal lancar kok lampu indikator merah terus,"['sinyal', 'lancar', 'kok', 'lampu', 'indikator', 'merah', 'terus']","['sinyal', 'lancar', 'lampu', 'indikator', 'merah']",sinyal lancar lampu indikator merah,Positif
2024-12-21 23:02:57,Firman khoiril Fidhin,1,"Aplikasi menyulitkan orang bekerja, mau login tiap hari selalu logout sendiri dan itupun harus pakai pulsa untuk masuknya, gak masuk akal, lebih nyaman apk sebelum update",Aplikasi menyulitkan orang bekerja mau login tiap hari selalu logout sendiri dan itupun harus pakai pulsa untuk masuknya gak masuk akal lebih nyaman apk sebelum update,aplikasi menyulitkan orang bekerja mau login tiap hari selalu logout sendiri dan itupun harus pakai pulsa untuk masuknya gak masuk akal lebih nyaman apk sebelum update,aplikasi menyulitkan orang bekerja mau login tiap hari selalu logout sendiri dan itupun harus pakai pulsa untuk masuknya tidak masuk akal lebih nyaman apk sebelum update,"['aplikasi', 'menyulitkan', 'orang', 'bekerja', 'mau', 'login', 'tiap', 'hari', 'selalu', 'logout', 'sendiri', 'dan', 'itupun', 'harus', 'pakai', 'pulsa', 'untuk', 'masuknya', 'tidak', 'masuk', 'akal', 'lebih', 'nyaman', 'apk', 'sebelum', 'update']","['aplikasi', 'menyulitkan', 'orang', 'login', 'logout', 'itupun', 'pakai', 'pulsa', 'masuknya', 'masuk', 'akal', 'nyaman', 'apk', 'update']",aplikasi sulit orang login logout itu pakai pulsa masuk masuk akal nyaman apk update,Negatif
2024-12-21 21:04:24,Bunga Nur Zazilia,5,Lupanomer kartu BCA,Lupanomer kartu BCA,lupanomer kartu bca,lupanomer kartu baca,"['lupanomer', 'kartu', 'baca']","['lupanomer', 'kartu', 'baca']",lupanomer kartu baca,Negatif
2024-12-21 19:22:08,Erik Lingga,2,Qris saya tidak bisa digunakan,Qris saya tidak bisa digunakan,qris saya tidak bisa digunakan,qris saya tidak bisa digunakan,"['qris', 'saya', 'tidak', 'bisa', 'digunakan']",['qris'],qris,Negatif
2024-12-21 19:02:25,Astriana Oktavia,4,"Kali ini, Kenapa setiap buka m-banking memakai wifi, yg muncul tulisan ""koneksi internet terputus""",Kali ini Kenapa setiap buka mbanking memakai wifi yg muncul tulisan koneksi internet terputus,kali ini kenapa setiap buka mbanking memakai wifi yg muncul tulisan koneksi internet terputus,kali ini kenapa setiap buka mbanking memakai wifi yang muncul tulisan koneksi internet terputus,"['kali', 'ini', 'kenapa', 'setiap', 'buka', 'mbanking', 'memakai', 'wifi', 'yang', 'muncul', 'tulisan', 'koneksi', 'internet', 'terputus']","['kali', 'buka', 'mbanking', 'memakai', 'wifi', 'muncul', 'tulisan', 'koneksi', 'internet', 'terputus']",kali buka mbanking pakai wifi muncul tulis koneksi internet putus,Positif
2024-12-21 17:40:56,MUHAMAD REFAN SHAQI,2,"ini bca kenapa ya padahal jaringan bagus tapi indikator warnanya merah trus, kalo mau transaksi jadi susah",ini bca kenapa ya padahal jaringan bagus tapi indikator warnanya merah trus kalo mau transaksi jadi susah,ini bca kenapa ya padahal jaringan bagus tapi indikator warnanya merah trus kalo mau transaksi jadi susah,ini baca kenapa ya padahal jaringan bagus tapi indikator warnanya merah terus kalau mau transaksi jadi susah,"['ini', 'baca', 'kenapa', 'ya', 'padahal', 'jaringan', 'bagus', 'tapi', 'indikator', 'warnanya', 'merah', 'terus', 'kalau', 'mau', 'transaksi', 'jadi', 'susah']","['baca', 'ya', 'jaringan', 'bagus', 'indikator', 'warnanya', 'merah', 'transaksi', 'susah']",baca ya jaring bagus indikator warna merah transaksi susah,Positif
2024-12-21 17:17:03,Opar,3,Ko smenjak di update jdi gangguan terus Tolong cepat di perbaiki karna klas bank BCA elite kan,Ko smenjak di update jdi gangguan terus Tolong cepat di perbaiki karna klas bank BCA elite kan,ko smenjak di update jdi gangguan terus tolong cepat di perbaiki karna klas bank bca elite kan,kok smenjak di update jadi gangguan terus tolong cepat di perbaiki karena kelas bank baca elite kan,"['kok', 'smenjak', 'di', 'update', 'jadi', 'gangguan', 'terus', 'tolong', 'cepat', 'di', 'perbaiki', 'karena', 'kelas', 'bank', 'baca', 'elite', 'kan']","['smenjak', 'update', 'gangguan', 'tolong', 'cepat', 'perbaiki', 'kelas', 'bank', 'baca', 'elite']",smenjak update ganggu tolong cepat baik kelas bank baca elite,Positif
2024-12-21 16:23:42,Djoko Supriyanto,2,Semakin parah BCA,Semakin parah BCA,semakin parah bca,semakin parah baca,"['semakin', 'parah', 'baca']","['parah', 'baca']",parah baca,Negatif
2024-12-21 15:39:47,ANTO RAPHAEL,5,Aman terpecaya,Aman terpecaya,aman terpecaya,aman terpecaya,"['aman', 'terpecaya']","['aman', 'terpecaya']",aman terpecaya,Negatif
